alarm_id,device_id,start_timestamp,end_timestamp
24,23,897,897
25,21,1019,1019
19,39,1028,1028
17,20,1029,1029
5,36,1030,1030
22,35,1030,1030
17,36,1034,1034
5,21,1041,1041
16,35,1090,1090
24,29,1128,1128
24,36,1444,1444
10,18,1479,1479
12,18,1484,1484
5,38,1485,1485
21,22,1486,1486
10,18,1495,1495
26,19,1502,1502
26,2,1624,1624
18,32,1899,1899
27,32,1982,1982
16,2,1989,1989
16,2,2007,2007
25,4,2194,2194
3,24,2198,2198
20,24,2201,2201
21,30,2205,2205
15,16,2418,2418
11,4,2476,2476
17,9,2485,2485
16,9,2487,2487
12,38,2496,2496
0,9,2498,2498
13,28,2498,2498
21,36,2498,2498
21,4,2501,2501
21,28,2502,2502
26,0,2508,2508
26,30,2517,2517
5,28,2519,2519
21,8,3223,3223
22,2,3482,3482
20,29,3489,3489
5,20,3504,3504
0,4,3511,3511
0,0,3522,3522
0,13,3526,3526
24,8,3655,3655
17,31,4265,4265
15,21,4438,4438
12,3,4441,4441
26,21,4443,4443
26,34,4449,4449
12,36,4451,4451
23,36,4452,4452
21,21,4453,4453
13,23,4469,4469
10,36,4470,4470
26,39,4479,4479
10,38,4480,4480
8,18,4485,4485
29,36,4486,4486
7,0,4543,4543
13,35,4839,4839
24,24,4964,4964
20,6,5009,5009
14,37,5576,5576
2,15,5579,5579
13,37,5583,5583
1,15,5584,5584
13,37,5586,5586
7,17,5590,5590
1,15,5601,5601
26,4,5618,5618
20,15,5618,5618
0,17,5620,5620
7,8,5623,5623
0,1,5643,5643
10,9,5805,5805
28,20,6051,6051
6,2,6057,6057
16,4,6059,6059
22,29,6059,6059
12,14,6059,6059
8,14,6060,6060
2,29,6064,6064
20,17,6065,6065
17,0,6147,6147
11,5,6171,6171
1,9,6173,6173
10,18,6176,6176
1,18,6183,6183
20,19,6187,6187
14,28,6504,6504
12,28,6507,6507
0,11,6703,6703
20,36,7759,7759
7,8,7904,7904
19,26,8226,8226
21,38,8438,8438
26,36,9125,9125
1,30,9345,9345
0,4,9351,9351
11,30,9516,9516
7,16,9675,9675
18,29,9852,9852
2,29,9857,9857
27,0,10162,10162
13,27,10171,10171
10,14,10177,10177
5,30,10179,10179
1,20,10179,10179
3,8,10181,10181
5,0,10427,10427
11,21,10756,10756
19,36,10800,10800
17,27,10812,10812
7,6,11127,11127
11,19,11158,11158
20,39,11159,11159
4,1,11164,11164
6,7,11179,11179
6,19,11181,11181
7,4,11182,11182
24,30,11182,11182
21,16,11183,11183
12,4,11189,11189
21,24,11200,11200
13,28,11204,11204
0,2,11213,11213
5,0,11213,11213
26,39,11425,11425
0,24,11520,11520
21,31,11799,11799
20,28,11828,11828
3,11,12007,12007
6,0,12101,12101
17,28,12470,12470
11,26,12694,12694
26,12,12697,12697
0,17,12700,12700
13,26,12710,12710
26,12,12712,12712
1,26,12714,12714
1,30,12905,12905
11,4,13251,13251
20,24,13382,13382
20,1,14188,14188
5,30,14210,14210
5,4,14232,14232
7,9,14265,14265
25,22,14503,14503
5,1,14919,14919
12,4,14982,14982
27,12,15681,15681
25,30,15686,15686
25,33,15688,15688
17,33,15692,15692
22,29,15693,15693
20,17,15701,15701
5,27,15711,15711
6,19,15740,15740
22,33,15770,15770
7,30,15780,15780
27,32,15864,15864
12,3,16091,16091
21,29,16110,16110
29,6,16140,16140
8,9,16262,16262
0,38,16263,16263
20,1,16267,16267
29,19,16272,16272
0,28,16292,16292
27,36,16366,16366
24,18,16367,16367
25,1,16370,16370
22,21,16375,16375
16,19,16598,16598
12,17,16604,16604
21,39,16614,16614
13,39,16615,16615
7,17,16616,16616
20,9,16617,16617
20,18,16624,16624
11,32,16951,16951
22,10,17192,17192
24,0,17203,17203
21,27,17209,17209
10,4,17444,17444
9,30,17800,17800
17,8,17801,17801
10,17,17806,17806
26,1,17806,17806
24,30,17807,17807
26,8,17807,17807
26,30,17808,17808
0,29,17810,17810
26,15,17810,17810
19,7,17812,17812
20,21,17817,17817
23,27,17819,17819
17,17,17819,17819
2,33,17820,17820
27,17,17820,17820
5,35,17821,17821
2,12,17822,17822
20,20,17822,17822
22,20,17822,17822
15,33,17823,17823
16,17,17823,17823
29,19,17824,17824
21,27,17824,17824
10,7,17825,17825
10,39,17828,17828
1,4,17828,17828
2,27,17828,17828
0,35,17832,17832
16,27,17838,17838
21,29,17846,17846
0,35,17849,17849
1,30,17850,17850
7,15,17851,17851
0,17,17853,17853
22,30,17853,17853
8,29,17854,17854
26,27,17858,17858
21,14,17861,17861
29,35,17862,17862
7,17,17862,17862
7,0,17862,17862
7,29,17863,17863
0,1,17863,17863
26,1,17863,17863
13,35,17866,17866
5,23,17866,17866
26,20,17868,17868
8,29,17868,17868
26,15,17869,17869
5,21,17869,17869
29,30,17870,17870
24,28,17870,17870
26,30,17874,17874
5,23,17874,17874
26,27,17874,17874
29,33,17874,17874
26,29,17879,17879
5,22,17880,17880
1,35,17881,17881
5,28,17882,17882
21,27,17882,17882
26,38,17885,17885
0,39,17885,17885
26,27,17886,17886
20,21,17886,17886
26,30,17888,17888
7,25,17890,17890
0,27,17898,17898
10,37,17899,17899
20,35,17910,17910
13,33,17911,17911
5,25,17935,17935
19,13,18242,18242
24,15,18244,18244
17,15,18245,18245
5,35,18252,18252
10,4,18254,18254
5,13,18255,18255
5,29,18262,18262
26,35,18263,18263
29,33,18265,18265
26,35,18266,18266
26,37,18268,18268
10,33,18272,18272
5,30,18275,18275
20,38,18280,18280
21,25,18281,18281
13,19,18298,18298
21,12,18298,18298
1,37,18300,18300
13,30,18304,18304
7,7,18305,18305
20,6,18307,18307
26,39,18327,18327
5,1,18330,18330
19,4,18464,18464
17,15,18475,18475
5,13,18478,18478
12,24,18479,18479
20,6,18874,18874
13,21,19011,19011
5,39,19032,19032
25,1,19036,19036
22,19,19044,19044
24,6,19046,19046
5,21,19052,19052
12,21,19055,19055
12,19,19058,19058
20,7,19063,19063
17,1,19067,19067
10,3,19070,19070
10,10,19086,19086
10,36,19086,19086
20,10,19089,19089
15,3,19229,19229
3,9,19234,19234
26,13,19240,19240
24,28,19240,19240
18,24,19240,19240
12,29,19243,19243
2,26,19243,19243
26,28,19246,19246
13,12,19246,19246
0,28,19248,19248
26,33,19255,19255
0,28,19341,19341
11,35,19437,19437
1,32,19539,19539
28,22,19583,19583
18,29,19585,19585
2,33,19585,19585
26,29,19590,19590
29,12,19594,19594
16,12,19597,19597
1,8,19597,19597
0,12,19605,19605
20,15,19605,19605
19,27,20052,20052
15,3,20366,20366
25,35,20660,20660
20,38,20672,20672
8,25,20680,20680
20,14,21083,21083
2,20,21290,21290
26,39,21294,21294
29,22,21295,21295
0,21,21300,21300
0,7,21302,21302
13,29,21304,21304
6,2,21693,21693
3,39,21699,21699
7,28,21703,21703
24,0,21767,21767
16,26,21798,21798
12,2,21802,21802
21,2,21805,21805
3,8,21981,21981
24,23,21996,21996
21,39,22007,22007
26,23,22019,22019
20,38,22023,22023
29,39,22024,22024
29,8,22029,22029
13,2,22042,22042
23,6,22129,22129
15,38,22203,22203
12,29,22336,22336
13,37,22949,22949
24,26,23176,23176
29,29,23400,23400
26,38,23406,23406
20,34,23419,23419
0,39,23419,23419
9,16,23480,23480
29,5,23501,23501
7,27,24680,24680
10,37,24799,24799
20,16,24873,24873
12,37,25511,25511
22,0,25659,25659
1,32,25987,25987
17,20,26208,26208
26,6,26496,26496
9,33,26927,26927
13,29,26928,26928
12,12,27345,27345
9,20,27572,27572
13,13,27573,27573
21,2,27574,27574
19,20,27583,27583
17,20,27585,27585
17,20,27586,27586
17,4,27590,27590
2,14,27590,27590
26,13,27592,27592
10,22,27592,27592
10,25,27594,27594
17,13,27595,27595
26,25,27596,27596
7,4,27596,27596
7,39,27597,27597
7,39,27600,27600
17,2,27604,27604
22,14,27605,27605
20,22,27605,27605
6,20,27606,27606
29,22,27611,27611
6,29,27613,27613
0,29,27614,27614
12,39,27614,27614
10,2,27627,27627
10,32,27628,27628
26,5,27630,27630
6,31,28141,28141
13,19,28148,28148
5,7,28155,28155
24,28,28157,28157
22,16,28162,28162
21,30,28163,28163
5,30,28163,28163
0,30,28164,28164
23,21,28236,28236
10,35,28238,28238
20,1,28279,28279
7,15,28744,28744
28,2,29055,29055
20,14,29057,29057
12,1,29458,29458
16,0,29972,29972
21,10,29986,29986
7,8,29992,29992
0,13,29993,29993
7,13,29998,29998
26,12,30006,30006
20,12,30016,30016
3,39,30058,30058
14,1,30227,30227
10,7,30229,30229
9,27,30335,30335
2,10,30375,30375
17,19,30378,30378
29,24,30380,30380
29,0,30383,30383
10,33,30383,30383
26,0,30388,30388
6,21,30388,30388
13,11,30402,30402
29,6,30711,30711
13,17,30843,30843
26,27,30974,30974
0,23,31001,31001
