alarm_id,device_id,start_timestamp,end_timestamp
45,26,118,118
69,18,123,123
79,19,309,309
34,6,380,380
36,7,393,393
37,31,394,394
93,32,395,395
51,7,396,396
44,8,402,402
49,31,403,403
49,15,404,404
66,22,405,405
65,39,406,406
48,1,408,408
50,0,434,434
42,20,435,435
58,13,439,439
91,8,439,439
42,0,439,439
90,24,440,440
12,10,441,441
69,27,442,442
75,0,443,443
82,2,445,445
18,28,447,447
19,39,450,450
37,39,452,452
19,35,454,454
90,31,454,454
57,29,455,455
24,39,455,455
49,8,456,456
53,19,457,457
87,10,457,457
90,17,458,458
87,10,459,459
25,30,461,461
66,38,462,462
39,5,464,464
25,21,464,464
99,17,465,465
88,19,466,466
15,33,466,466
90,39,471,471
59,9,473,473
48,20,475,475
88,23,482,482
99,10,501,501
1,24,510,510
16,4,518,518
40,28,642,642
45,9,643,643
64,28,649,649
65,5,651,651
24,0,651,651
37,3,652,652
48,0,653,653
37,13,654,654
38,30,654,654
18,27,656,656
47,0,657,657
88,13,657,657
54,2,659,659
54,8,659,659
81,0,663,663
86,14,664,664
21,35,665,665
81,9,666,666
86,20,669,669
15,35,669,669
15,19,669,669
54,2,670,670
33,32,671,671
88,29,672,672
49,8,672,672
48,0,675,675
87,2,680,680
15,29,680,680
57,25,680,680
16,10,681,681
56,28,681,681
39,14,682,682
79,33,682,682
79,33,683,683
16,2,683,683
84,39,685,685
17,14,687,687
85,20,687,687
48,32,696,696
44,10,700,700
99,0,704,704
54,27,705,705
8,10,706,706
93,2,707,707
87,20,711,711
99,29,712,712
19,34,713,713
30,34,716,716
44,20,716,716
78,34,718,718
16,31,719,719
93,28,720,720
87,14,720,720
98,21,724,724
65,17,726,726
16,21,736,736
66,24,815,815
20,28,896,896
70,31,988,988
52,31,988,988
5,20,989,989
31,6,1284,1284
85,19,1284,1284
73,17,1294,1294
87,27,1308,1308
74,10,1350,1350
77,23,1391,1391
76,26,1544,1544
15,3,1547,1547
40,19,1741,1741
15,7,1742,1742
14,39,1745,1745
42,17,1746,1746
12,20,1746,1746
16,30,1747,1747
93,1,1749,1749
30,2,1749,1749
57,30,1749,1749
19,18,1749,1749
49,34,1750,1750
57,20,1750,1750
51,23,1752,1752
48,2,1752,1752
99,39,1752,1752
38,2,1753,1753
28,16,1754,1754
10,16,1755,1755
75,2,1755,1755
59,17,1756,1756
49,20,1756,1756
19,30,1758,1758
65,1,1759,1759
58,28,1759,1759
66,2,1760,1760
99,7,1760,1760
65,9,1761,1761
44,2,1763,1763
53,0,1764,1764
16,32,1765,1765
55,16,1767,1767
15,1,1768,1768
24,7,1769,1769
38,17,1769,1769
64,7,1770,1770
48,32,1772,1772
60,28,1772,1772
65,18,1774,1774
42,16,1776,1776
24,31,1776,1776
90,12,1777,1777
20,24,1778,1778
64,17,1778,1778
42,12,1779,1779
49,30,1779,1779
51,17,1779,1779
42,33,1779,1779
12,18,1780,1780
42,27,1781,1781
49,13,1781,1781
5,12,1781,1781
48,17,1781,1781
56,9,1782,1782
91,34,1782,1782
49,35,1782,1782
24,27,1783,1783
1,2,1783,1783
90,17,1783,1783
44,33,1783,1783
66,35,1784,1784
98,22,1784,1784
93,19,1784,1784
24,26,1785,1785
67,6,1788,1788
18,34,1789,1789
1,25,1789,1789
76,6,1790,1790
48,10,1790,1790
12,21,1790,1790
53,36,1793,1793
23,20,1793,1793
16,0,1793,1793
23,18,1793,1793
60,18,1793,1793
37,14,1796,1796
54,28,1796,1796
65,34,1797,1797
49,12,1797,1797
93,13,1798,1798
15,12,1800,1800
93,18,1800,1800
37,28,1801,1801
19,30,1801,1801
65,16,1802,1802
16,12,1803,1803
1,19,1804,1804
53,27,1805,1805
73,19,1806,1806
16,12,1806,1806
67,17,1807,1807
82,15,1808,1808
49,17,1809,1809
73,9,1811,1811
79,19,1813,1813
53,33,1813,1813
49,4,1816,1816
51,2,1818,1818
99,16,1818,1818
93,26,1819,1819
53,4,1820,1820
57,30,1822,1822
49,19,1822,1822
69,30,1823,1823
93,18,1823,1823
19,4,1824,1824
87,38,1827,1827
25,38,1829,1829
65,38,1830,1830
54,7,1830,1830
49,8,1831,1831
1,25,1832,1832
99,27,1834,1834
93,9,1836,1836
93,4,1836,1836
78,14,1836,1836
1,17,1837,1837
91,0,1837,1837
93,8,1841,1841
49,34,1842,1842
56,28,1844,1844
73,12,1846,1846
49,35,1846,1846
45,15,1846,1846
93,26,1847,1847
93,10,1849,1849
90,28,1849,1849
25,30,1850,1850
93,33,1851,1851
89,9,1851,1851
37,8,1852,1852
24,2,1853,1853
18,9,1853,1853
73,16,1854,1854
66,3,1862,1862
78,28,1862,1862
89,5,1866,1866
93,30,1871,1871
99,5,1912,1912
69,31,1959,1959
16,14,2142,2142
12,18,2199,2199
45,19,2201,2201
37,33,2208,2208
25,18,2216,2216
25,19,2225,2225
70,2,2426,2426
91,31,2509,2509
74,23,2513,2513
67,9,2624,2624
17,38,2628,2628
99,39,2632,2632
27,26,2719,2719
56,26,2724,2724
16,7,2750,2750
95,25,2750,2750
