alarm_id,device_id,start_timestamp,end_timestamp
20,14,3,3
19,151,13,13
7,151,25,25
7,109,27,27
26,76,41,41
24,111,65,65
5,188,74,74
16,151,85,85
23,48,192,192
8,120,202,202
24,37,211,211
25,133,219,219
6,187,223,223
29,187,223,223
12,171,225,225
29,120,228,228
3,189,232,232
1,70,232,232
14,48,235,235
22,47,235,235
0,187,237,237
10,182,237,237
10,91,239,239
7,48,241,241
29,26,243,243
12,48,252,252
12,145,252,252
21,171,254,254
13,66,254,254
0,133,258,258
10,178,270,270
14,47,382,382
17,10,387,387
6,168,548,548
0,123,551,551
0,164,556,556
1,178,671,671
26,10,675,675
7,165,687,687
26,104,689,689
22,150,746,746
7,152,755,755
0,174,868,868
7,95,949,949
6,143,1018,1018
14,163,1125,1125
12,40,1130,1130
17,68,1145,1145
26,93,1146,1146
10,107,1148,1148
23,86,1150,1150
0,127,1155,1155
17,171,1163,1163
20,190,1166,1166
26,181,1169,1169
28,3,1183,1183
0,4,1192,1192
3,8,1192,1192
18,8,1206,1206
1,53,1207,1207
7,134,1209,1209
10,183,1211,1211
16,12,1212,1212
20,99,1212,1212
0,3,1212,1212
15,147,1301,1301
26,175,1321,1321
23,17,1427,1427
19,107,1459,1459
3,107,1462,1462
16,68,1467,1467
7,15,1468,1468
3,32,1478,1478
7,14,1478,1478
26,45,1479,1479
13,70,1481,1481
7,171,1503,1503
0,29,1618,1618
10,56,1755,1755
24,20,1764,1764
9,83,1783,1783
25,88,1786,1786
4,102,1799,1799
10,10,1815,1815
28,29,1842,1842
9,89,1842,1842
2,89,1845,1845
13,89,1848,1848
7,165,1849,1849
5,29,1849,1849
22,60,1849,1849
7,60,1851,1851
7,60,1854,1854
8,60,1859,1859
5,105,1862,1862
0,197,1864,1864
21,85,1875,1875
8,136,1924,1924
27,118,1982,1982
22,146,1983,1983
29,25,1985,1985
13,81,1985,1985
29,199,1988,1988
5,118,1988,1988
5,87,1988,1988
10,151,1989,1989
12,80,1989,1989
0,80,1992,1992
10,61,1998,1998
0,80,2000,2000
29,80,2003,2003
3,143,2007,2007
10,57,2013,2013
21,57,2015,2015
7,72,2018,2018
26,195,2018,2018
0,161,2022,2022
27,63,2050,2050
25,53,2097,2097
4,158,2118,2118
7,181,2125,2125
1,82,2127,2127
13,192,2129,2129
25,175,2132,2132
26,155,2134,2134
7,158,2134,2134
0,22,2135,2135
26,92,2135,2135
20,74,2148,2148
25,2,2148,2148
3,99,2152,2152
16,183,2152,2152
21,197,2152,2152
13,86,2154,2154
0,183,2156,2156
21,65,2210,2210
9,172,2345,2345
2,172,2345,2345
6,88,2348,2348
22,128,2349,2349
17,125,2373,2373
24,88,2378,2378
12,49,2379,2379
12,175,2380,2380
12,128,2380,2380
10,49,2383,2383
10,0,2387,2387
22,161,2389,2389
18,61,2430,2430
5,73,2497,2497
9,15,2600,2600
24,179,2601,2601
10,60,2605,2605
0,171,2607,2607
16,110,2647,2647
12,2,2650,2650
21,85,2650,2650
0,159,2661,2661
21,168,2679,2679
3,181,2684,2684
16,171,2686,2686
21,94,2688,2688
9,98,2736,2736
16,30,2740,2740
10,161,2740,2740
17,176,2743,2743
1,191,2747,2747
5,40,2760,2760
14,193,2768,2768
22,122,2771,2771
18,51,2776,2776
16,20,2865,2865
13,145,2933,2933
6,44,2955,2955
13,196,3005,3005
4,28,3007,3007
22,179,3020,3020
17,15,3020,3020
10,126,3023,3023
17,158,3044,3044
2,181,3044,3044
17,4,3045,3045
5,82,3049,3049
16,183,3051,3051
12,183,3055,3055
22,181,3062,3062
24,186,3065,3065
24,186,3068,3068
24,155,3073,3073
21,176,3076,3076
26,74,3082,3082
9,183,3088,3088
13,197,3091,3091
0,119,3093,3093
21,176,3093,3093
7,164,3094,3094
4,128,3097,3097
12,155,3097,3097
21,181,3097,3097
13,164,3103,3103
9,16,3134,3134
29,133,3143,3143
16,162,3170,3170
16,56,3174,3174
13,156,3199,3199
26,144,3213,3213
0,61,3221,3221
27,23,3222,3222
25,55,3225,3225
3,92,3225,3225
19,91,3264,3264
10,190,3270,3270
7,190,3275,3275
3,9,3277,3277
26,124,3279,3279
24,143,3504,3504
1,114,3524,3524
27,11,3579,3579
1,173,3584,3584
11,53,3684,3684
10,69,3688,3688
17,77,3690,3690
29,67,3692,3692
26,126,3694,3694
19,145,3863,3863
1,119,3863,3863
5,141,3865,3865
0,92,3875,3875
8,180,3927,3927
24,169,3928,3928
12,169,3941,3941
26,180,3953,3953
12,85,3970,3970
29,175,3982,3982
13,91,4021,4021
2,198,4075,4075
22,26,4081,4081
2,65,4199,4199
26,7,4214,4214
17,7,4219,4219
0,65,4221,4221
10,15,4228,4228
21,51,4284,4284
20,78,4285,4285
13,57,4288,4288
7,43,4295,4295
5,116,4298,4298
1,167,4326,4326
1,122,4350,4350
