alarm_id,device_id,start_timestamp,end_timestamp
4,24,4,4
21,100,16,16
13,127,29,29
5,134,48,48
7,75,51,51
14,259,91,91
25,175,98,98
6,259,98,98
19,383,112,112
13,78,117,117
14,92,122,122
16,130,125,125
27,268,127,127
0,141,129,129
10,384,131,131
20,142,131,131
19,268,132,132
7,183,134,134
5,268,134,134
7,84,138,138
13,142,141,141
25,397,178,178
21,84,219,219
18,199,221,221
13,82,244,244
26,84,256,256
5,230,259,259
26,251,259,259
8,201,273,273
5,230,279,279
14,50,281,281
22,215,347,347
29,289,353,353
9,17,355,355
21,307,358,358
21,4,359,359
1,123,365,365
26,21,398,398
21,169,403,403
0,18,404,404
4,297,437,437
24,280,533,533
26,280,538,538
26,355,539,539
29,280,565,565
16,115,594,594
2,258,599,599
4,352,622,622
11,135,760,760
26,222,761,761
20,300,787,787
2,274,811,811
18,351,848,848
5,314,849,849
0,74,852,852
4,92,913,913
15,12,957,957
18,279,980,980
2,184,988,988
5,304,992,992
3,162,993,993
26,2,997,997
29,385,998,998
20,380,998,998
0,121,1000,1000
29,279,1000,1000
10,219,1000,1000
5,371,1002,1002
10,162,1002,1002
2,371,1004,1004
13,2,1005,1005
0,208,1005,1005
12,371,1010,1010
1,279,1014,1014
1,162,1016,1016
9,163,1017,1017
17,368,1018,1018
20,323,1019,1019
29,177,1019,1019
24,95,1019,1019
21,229,1019,1019
5,232,1023,1023
22,165,1032,1032
17,149,1060,1060
15,239,1072,1072
21,397,1073,1073
3,397,1080,1080
28,276,1104,1104
9,109,1141,1141
18,69,1143,1143
11,180,1144,1144
24,109,1144,1144
12,111,1148,1148
21,158,1149,1149
21,37,1156,1156
26,105,1164,1164
8,6,1178,1178
29,73,1184,1184
24,144,1189,1189
12,304,1197,1197
1,192,1214,1214
0,86,1215,1215
2,387,1227,1227
26,50,1228,1228
1,57,1231,1231
29,71,1241,1241
26,71,1243,1243
10,273,1244,1244
26,20,1286,1286
9,318,1289,1289
3,133,1350,1350
26,5,1355,1355
25,54,1357,1357
5,44,1359,1359
13,106,1360,1360
16,330,1361,1361
22,367,1364,1364
7,300,1366,1366
13,36,1367,1367
7,26,1372,1372
22,41,1372,1372
5,310,1375,1375
16,5,1377,1377
20,174,1379,1379
12,77,1386,1386
21,41,1387,1387
26,133,1389,1389
5,77,1391,1391
16,13,1394,1394
13,150,1395,1395
12,54,1396,1396
12,260,1398,1398
12,260,1401,1401
0,260,1401,1401
13,300,1408,1408
26,318,1413,1413
26,300,1418,1418
17,100,1429,1429
20,53,1434,1434
20,313,1435,1435
24,374,1441,1441
5,38,1442,1442
19,183,1459,1459
27,69,1460,1460
17,275,1461,1461
3,109,1461,1461
0,53,1467,1467
26,183,1467,1467
6,99,1468,1468
3,377,1468,1468
0,186,1471,1471
16,352,1471,1471
0,352,1471,1471
1,296,1473,1473
20,301,1480,1480
22,104,1576,1576
12,61,1606,1606
26,16,1624,1624
20,270,1661,1661
22,174,1663,1663
28,365,1696,1696
22,146,1696,1696
18,173,1696,1696
2,356,1698,1698
7,356,1700,1700
29,173,1718,1718
13,356,1723,1723
11,173,1725,1725
26,356,1732,1732
26,237,1735,1735
14,281,1742,1742
16,274,1747,1747
11,61,1752,1752
20,386,1799,1799
16,178,1804,1804
20,122,1805,1805
5,140,1811,1811
21,182,1823,1823
13,324,1832,1832
13,320,1832,1832
25,29,1838,1838
7,178,1847,1847
13,315,1849,1849
27,240,1849,1849
1,240,1852,1852
29,1,1853,1853
1,355,1856,1856
16,389,1861,1861
3,359,1862,1862
3,355,1862,1862
20,1,1863,1863
0,359,1866,1866
3,389,1870,1870
20,359,1870,1870
21,147,1875,1875
7,359,1876,1876
3,389,1884,1884
29,389,1886,1886
3,389,1887,1887
16,196,1897,1897
0,389,1899,1899
0,389,1905,1905
14,398,1941,1941
22,310,1942,1942
12,76,1974,1974
16,379,1982,1982
20,274,1983,1983
24,363,1990,1990
19,362,1991,1991
10,49,1994,1994
17,180,1994,1994
11,378,1996,1996
29,208,1997,1997
5,371,2006,2006
5,385,2017,2017
26,75,2020,2020
21,371,2021,2021
20,208,2026,2026
20,20,2034,2034
7,300,2059,2059
13,103,2063,2063
5,300,2064,2064
0,330,2065,2065
13,13,2069,2069
26,103,2069,2069
5,83,2073,2073
26,83,2082,2082
15,292,2112,2112
22,128,2173,2173
19,153,2270,2270
12,153,2272,2272
21,153,2276,2276
7,160,2278,2278
10,393,2281,2281
15,369,2288,2288
23,226,2290,2290
10,226,2291,2291
3,208,2294,2294
26,384,2299,2299
21,24,2302,2302
0,392,2303,2303
26,378,2304,2304
24,272,2309,2309
0,378,2318,2318
26,308,2320,2320
16,75,2323,2323
26,75,2326,2326
9,294,2345,2345
15,203,2372,2372
22,317,2382,2382
18,206,2384,2384
18,339,2385,2385
10,267,2389,2389
1,203,2390,2390
11,24,2391,2391
17,229,2400,2400
17,4,2425,2425
7,25,2427,2427
18,107,2430,2430
13,156,2434,2434
29,183,2464,2464
1,369,2480,2480
5,127,2497,2497
0,127,2501,2501
24,230,2533,2533
4,82,2533,2533
5,82,2537,2537
7,327,2552,2552
7,168,2553,2553
7,23,2573,2573
19,157,2592,2592
21,69,2602,2602
26,357,2608,2608
23,215,2620,2620
1,350,2630,2630
18,219,2654,2654
24,225,2675,2675
19,93,2675,2675
8,251,2697,2697
15,209,2713,2713
15,69,2715,2715
21,170,2715,2715
0,35,2757,2757
25,80,2811,2811
17,77,2817,2817
7,77,2818,2818
22,165,2818,2818
11,191,2819,2819
21,231,2819,2819
12,77,2820,2820
13,243,2820,2820
10,281,2821,2821
12,80,2823,2823
20,77,2824,2824
23,281,2824,2824
13,231,2825,2825
26,242,2828,2828
29,231,2828,2828
21,113,2830,2830
5,157,2835,2835
10,281,2836,2836
21,231,2839,2839
0,284,2839,2839
13,136,2840,2840
10,165,2844,2844
4,231,2844,2844
4,87,2845,2845
10,242,2846,2846
13,63,2847,2847
16,281,2847,2847
13,113,2849,2849
18,313,2849,2849
13,113,2855,2855
26,63,2884,2884
20,268,2885,2885
17,157,2888,2888
26,287,2893,2893
5,203,2898,2898
22,284,2904,2904
26,287,2904,2904
20,65,2908,2908
7,157,2910,2910
15,295,2925,2925
26,47,2930,2930
23,267,2935,2935
13,200,2939,2939
29,26,2941,2941
5,29,2943,2943
13,286,2943,2943
10,26,2950,2950
0,143,2963,2963
16,89,2973,2973
7,272,2977,2977
15,249,2983,2983
21,42,2984,2984
13,374,2988,2988
2,63,2995,2995
20,231,3001,3001
20,141,3016,3016
15,335,3057,3057
10,330,3061,3061
7,343,3065,3065
13,54,3086,3086
14,364,3108,3108
4,145,3111,3111
25,357,3111,3111
24,164,3112,3112
17,357,3118,3118
26,366,3122,3122
5,331,3125,3125
12,366,3125,3125
21,169,3130,3130
3,109,3136,3136
8,341,3137,3137
20,109,3137,3137
23,97,3138,3138
5,243,3140,3140
26,357,3141,3141
10,188,3141,3141
0,52,3141,3141
0,52,3143,3143
9,345,3144,3144
0,231,3144,3144
5,109,3145,3145
12,328,3145,3145
27,380,3145,3145
12,328,3148,3148
16,252,3148,3148
18,345,3151,3151
3,328,3155,3155
21,380,3156,3156
29,93,3157,3157
5,225,3158,3158
22,380,3161,3161
3,326,3208,3208
6,117,3212,3212
17,84,3234,3234
10,54,3237,3237
20,337,3243,3243
5,1,3243,3243
5,112,3244,3244
0,112,3244,3244
20,112,3245,3245
25,133,3269,3269
29,133,3273,3273
15,146,3275,3275
6,318,3275,3275
21,310,3277,3277
6,133,3278,3278
3,392,3279,3279
29,202,3280,3280
13,379,3282,3282
19,310,3285,3285
5,270,3287,3287
4,365,3287,3287
24,398,3289,3289
3,27,3298,3298
5,10,3349,3349
6,380,3360,3360
25,161,3399,3399
25,123,3414,3414
22,211,3417,3417
7,211,3421,3421
27,249,3435,3435
2,24,3437,3437
3,57,3439,3439
16,125,3442,3442
12,175,3449,3449
26,175,3449,3449
16,175,3449,3449
29,175,3449,3449
5,229,3450,3450
26,45,3453,3453
7,40,3461,3461
16,96,3558,3558
7,162,3570,3570
9,160,3571,3571
29,7,3572,3572
10,386,3636,3636
21,308,3647,3647
7,367,3648,3648
28,356,3675,3675
24,131,3680,3680
21,25,3730,3730
27,108,3739,3739
3,182,3749,3749
13,108,3751,3751
